Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2977818,2016-07-22 17:04:23,2015-12-07 18:37:49,2764854,141007554,0,51,88,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977818/SRR2977818.1,SRX1467405,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194948,SAMN04322066,simple,9606,Homo sapiens,GSM1965135,,,,,,,no,,,,,GEO,SRA315327,,public,3F620888C29E5818975AB9FD590DD48B,D0281EF00D0075C1F014595E5EE13B38
SRR2977819,2016-07-22 17:04:23,2015-12-07 18:37:45,2926454,149249154,0,51,81,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977819/SRR2977819.1,SRX1467406,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194944,SAMN04322067,simple,9606,Homo sapiens,GSM1965136,,,,,,,no,,,,,GEO,SRA315327,,public,F4C5AA742AF13E61F39C1A74B1221D17,925AFB81B138484AD81203320F74ABB3
SRR2977820,2016-07-22 17:04:23,2015-12-07 18:37:38,2907871,148301421,0,51,95,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977820/SRR2977820.1,SRX1467407,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194945,SAMN04322068,simple,9606,Homo sapiens,GSM1965137,,,,,,,no,,,,,GEO,SRA315327,,public,93DD22E10AC9B4539BA2FE69064F8283,509152FBDEAF23F1293A904E97F90375
SRR2977821,2016-07-22 17:04:23,2015-12-07 18:37:42,2886273,147199923,0,51,82,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977821/SRR2977821.1,SRX1467408,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194946,SAMN04322069,simple,9606,Homo sapiens,GSM1965138,,,,,,,no,,,,,GEO,SRA315327,,public,E786E3AC61F5CFB98A8CFE27FDFF191E,048495EB3B775ABEBE61794D8DCB0DBF
SRR2977822,2016-07-22 17:04:23,2015-12-07 18:38:19,7015280,357779280,0,51,227,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977822/SRR2977822.1,SRX1467409,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194943,SAMN04322070,simple,9606,Homo sapiens,GSM1965139,,,,,,,no,,,,,GEO,SRA315327,,public,4230147C9FF77B4B60DD33D3D1DFF542,C10D87506537E25FD321E3FF9E4BF894
SRR2977823,2016-07-22 17:04:23,2015-12-07 18:37:46,4001050,204053550,0,51,114,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977823/SRR2977823.1,SRX1467410,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194947,SAMN04322071,simple,9606,Homo sapiens,GSM1965140,,,,,,,no,,,,,GEO,SRA315327,,public,B9840A78CAF470EF58B8A7E7511495A1,1D38276C04B229A88DAE9B998B5EF98A
SRR2977824,2016-07-22 17:04:23,2015-12-07 18:38:20,5501295,280566045,0,51,175,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977824/SRR2977824.1,SRX1467411,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194942,SAMN04322072,simple,9606,Homo sapiens,GSM1965141,,,,,,,no,,,,,GEO,SRA315327,,public,E84695292869C0BB8A6D4624EEDFCD00,36A6FA95DE1AEA9C13512C8D5F3B041C
SRR2977825,2016-07-22 17:04:23,2015-12-07 18:38:11,6747773,344136423,0,51,202,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977825/SRR2977825.1,SRX1467412,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194941,SAMN04322073,simple,9606,Homo sapiens,GSM1965142,,,,,,,no,,,,,GEO,SRA315327,,public,E6DFBD4F019483252265EF4821837444,17DC451178AAB1D3027722AE5FFC0AD5
SRR2977826,2016-07-22 17:04:23,2015-12-07 18:38:12,6475211,330235761,0,51,208,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977826/SRR2977826.1,SRX1467413,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194938,SAMN04322074,simple,9606,Homo sapiens,GSM1965143,,,,,,,no,,,,,GEO,SRA315327,,public,F310ED4A7BC5979C029711CB32F6C45F,A4F8621A320D43AB53212BD81DE83BD2
SRR2977827,2016-07-22 17:04:23,2015-12-07 18:37:47,4849452,247322052,0,51,133,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977827/SRR2977827.1,SRX1467414,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194940,SAMN04322075,simple,9606,Homo sapiens,GSM1965144,,,,,,,no,,,,,GEO,SRA315327,,public,77976C8DB60068C392E10958D56ECDB4,649D3CF12600CDA9E83B7658D085C2CF
SRR2977828,2016-07-22 17:04:23,2015-12-07 18:37:51,4141085,211195335,0,51,114,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977828/SRR2977828.1,SRX1467415,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194939,SAMN04322076,simple,9606,Homo sapiens,GSM1965145,,,,,,,no,,,,,GEO,SRA315327,,public,9FCDBD248B563833BF6461F52A214B4A,E2349EE9F57FF754BBAA7F6DF44D7CB9
SRR2977830,2016-07-22 17:04:23,2015-12-07 18:37:29,4666420,237987420,0,51,128,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977830/SRR2977830.1,SRX1467416,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194935,SAMN04322077,simple,9606,Homo sapiens,GSM1965146,,,,,,,no,,,,,GEO,SRA315327,,public,2E3F819DC5F009BFD927DA09C863960D,7F0F5D2E8F2FEB1EE6970AD8E4794980
SRR2977831,2016-07-22 17:04:23,2015-12-07 18:37:24,4620841,235662891,0,51,127,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977831/SRR2977831.1,SRX1467417,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1194937,SAMN04322078,simple,9606,Homo sapiens,GSM1965147,,,,,,,no,,,,,GEO,SRA315327,,public,0CD149E128D0487FD0987AC07A29431D,9988AFE1EA62B325181AC236D4E503D0
SRR2977631,2016-07-22 17:04:23,2015-12-07 18:51:18,31344564,1598572764,0,51,983,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977631/SRR2977631.1,SRX1467217,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195145,SAMN04322146,simple,9606,Homo sapiens,GSM1964945,,,,,,,no,,,,,GEO,SRA315327,,public,830EA5A008F4B49B332B2902BCA7F629,AC2AEDCDA09AA2DD09EF6D8486E93306
SRR2977632,2016-07-22 17:04:23,2015-12-07 18:51:58,33963008,1732113408,0,51,1063,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977632/SRR2977632.1,SRX1467218,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195144,SAMN04322147,simple,9606,Homo sapiens,GSM1964947,,,,,,,no,,,,,GEO,SRA315327,,public,694A2415C926D2B7DF860BF1FF865476,A3152C4376944C046AA0868FD9F6D1BD
SRR2977633,2016-07-22 17:04:23,2015-12-07 18:52:49,29862935,1523009685,0,51,919,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977633/SRR2977633.1,SRX1467219,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195143,SAMN04322148,simple,9606,Homo sapiens,GSM1964948,,,,,,,no,,,,,GEO,SRA315327,,public,0F36EAAE3076BB105CDF51DCA97F4E22,0FF48CA62649A77BDAB03C3AE376C4E3
SRR2977634,2016-07-22 17:04:23,2015-12-07 18:51:19,31043595,1583223345,0,51,959,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977634/SRR2977634.1,SRX1467220,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195141,SAMN04322149,simple,9606,Homo sapiens,GSM1964949,,,,,,,no,,,,,GEO,SRA315327,,public,730D5A9D2512654BFAFAAB8D9201A067,19C90253A0054034F26F0762002CC2C4
SRR2977635,2016-07-22 17:04:23,2015-12-07 18:51:56,31497737,1606384587,0,51,968,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977635/SRR2977635.1,SRX1467221,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195142,SAMN04322150,simple,9606,Homo sapiens,GSM1964950,,,,,,,no,,,,,GEO,SRA315327,,public,4048F0FF71D08CEB4C795587D61BBDF2,9361DAAD2C004B9F910D4E8EF3A06B64
SRR2977636,2016-07-22 17:04:23,2015-12-07 18:50:31,31198927,1591145277,0,51,985,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977636/SRR2977636.1,SRX1467222,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195140,SAMN04322151,simple,9606,Homo sapiens,GSM1964951,,,,,,,no,,,,,GEO,SRA315327,,public,7330A5F4A30208893589DDAA77C2AF85,03410811B7DF261692C026C625099EA4
SRR2977637,2016-07-22 17:04:23,2015-12-07 18:52:16,35650736,1818187536,0,51,1122,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977637/SRR2977637.1,SRX1467223,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195139,SAMN04322152,simple,9606,Homo sapiens,GSM1964952,,,,,,,no,,,,,GEO,SRA315327,,public,B713DB1D2C60A8546F0EE27AE1F6EAD9,D47C971CA201E4B2D3FB5E598FF6DE7F
SRR2977638,2016-07-22 17:04:23,2015-12-07 18:51:27,25699536,1310676336,0,51,793,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977638/SRR2977638.1,SRX1467224,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195137,SAMN04322153,simple,9606,Homo sapiens,GSM1964953,,,,,,,no,,,,,GEO,SRA315327,,public,D67627D91A4AF47014E50F05C294D489,1CD010BCAAC75F661527D56E89E2707E
SRR2977639,2016-07-22 17:04:23,2015-12-07 18:52:59,33096110,1687901610,0,51,1021,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977639/SRR2977639.1,SRX1467225,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195138,SAMN04322154,simple,9606,Homo sapiens,GSM1964954,,,,,,,no,,,,,GEO,SRA315327,,public,939F4697A6A67A56D5E68A1432A44953,43E4330A98704A84A51B29FD24A8990D
SRR2977640,2016-07-22 17:04:23,2015-12-07 18:46:34,2740800,139780800,0,51,84,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977640/SRR2977640.1,SRX1467226,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195136,SAMN04322155,simple,9606,Homo sapiens,GSM1964955,,,,,,,no,,,,,GEO,SRA315327,,public,A52054B9E79687FCEDAE784ED4450818,67E74198997E5BE339CBE71D39918976
SRR2977641,2016-07-22 17:04:23,2015-12-07 18:46:44,2911635,148493385,0,51,89,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977641/SRR2977641.1,SRX1467227,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195135,SAMN04322156,simple,9606,Homo sapiens,GSM1964956,,,,,,,no,,,,,GEO,SRA315327,,public,F8498DDD5C1705FC101013C5A756B818,C20F87DE1805CFBA8267BA44B46D181E
SRR2977642,2016-07-22 17:04:23,2015-12-07 18:46:54,3372724,172008924,0,51,103,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977642/SRR2977642.1,SRX1467228,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195134,SAMN04322157,simple,9606,Homo sapiens,GSM1964957,,,,,,,no,,,,,GEO,SRA315327,,public,33637BA1EA163A54ABA70A3FA0522879,A622E8CA45B42B2FAA9641663300F8A1
SRR2977643,2016-07-22 17:04:23,2015-12-07 18:46:48,3197499,163072449,0,51,98,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977643/SRR2977643.1,SRX1467229,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195132,SAMN04322158,simple,9606,Homo sapiens,GSM1964958,,,,,,,no,,,,,GEO,SRA315327,,public,1AE8C8ECA78C1DBF666D9AE3508BD68F,30D228F7903A02CE1AB141D619622C52
SRR2977644,2016-07-22 17:04:23,2015-12-07 18:46:42,3239912,165235512,0,51,99,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977644/SRR2977644.1,SRX1467230,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195133,SAMN04322159,simple,9606,Homo sapiens,GSM1964959,,,,,,,no,,,,,GEO,SRA315327,,public,12EE83F8C2023FA4F33AEED4220770FF,45F73A47FB82CA21B154D2EBC002A4B6
SRR2977645,2016-07-22 17:04:23,2015-12-07 18:46:41,2970401,151490451,0,51,90,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977645/SRR2977645.1,SRX1467231,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195131,SAMN04322253,simple,9606,Homo sapiens,GSM1964960,,,,,,,no,,,,,GEO,SRA315327,,public,908C91B79C1489D7C9E8CE1BEF0A5399,8ED114F8C5A21E156DE49AE61E3D7138
SRR2977646,2016-07-22 17:04:23,2015-12-07 18:46:40,3237766,165126066,0,51,99,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977646/SRR2977646.1,SRX1467232,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195130,SAMN04322254,simple,9606,Homo sapiens,GSM1964961,,,,,,,no,,,,,GEO,SRA315327,,public,F0A83BDA1AF6911F89580C2A3048E871,11A62BEAB661A5EF226DAEFEEE7F6C02
SRR2977647,2016-07-22 17:04:23,2015-12-07 18:46:40,2551451,130124001,0,51,78,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977647/SRR2977647.1,SRX1467233,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195129,SAMN04322255,simple,9606,Homo sapiens,GSM1964962,,,,,,,no,,,,,GEO,SRA315327,,public,FC4A0167DDB127A1FA2AB95AD91BB96D,A97A32B1C9BAED8BA3013546F42EF5E6
SRR2977648,2016-07-22 17:04:23,2015-12-07 18:46:47,3411230,173972730,0,51,104,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977648/SRR2977648.1,SRX1467234,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195127,SAMN04322256,simple,9606,Homo sapiens,GSM1964963,,,,,,,no,,,,,GEO,SRA315327,,public,0EA10C58F0953691B356D95DA6627C0C,2C57DDF6573CE2C4D9EF3705111D48EF
SRR2977649,2016-07-22 17:04:23,2015-12-07 18:46:40,3159041,161111091,0,51,96,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977649/SRR2977649.1,SRX1467235,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195128,SAMN04322257,simple,9606,Homo sapiens,GSM1964964,,,,,,,no,,,,,GEO,SRA315327,,public,46C06EEBD9AC847C25283CFCBDAF1D59,66079985ED8DA680DF4F9346CCB41FC0
SRR2977650,2016-07-22 17:04:23,2015-12-07 18:46:40,3106438,158428338,0,51,95,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977650/SRR2977650.1,SRX1467236,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195126,SAMN04322258,simple,9606,Homo sapiens,GSM1964965,,,,,,,no,,,,,GEO,SRA315327,,public,42172597C08F07A0D87208DE2D23C016,A27CBCAD567336C894A37DE990C6083B
SRR2977651,2016-07-22 17:04:23,2015-12-07 18:46:36,2931558,149509458,0,51,89,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977651/SRR2977651.1,SRX1467237,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195124,SAMN04322160,simple,9606,Homo sapiens,GSM1964966,,,,,,,no,,,,,GEO,SRA315327,,public,4F76510C5C8123048143B551B144AE3D,92291DFCDEA01D186D1AC858252EC132
SRR2977652,2016-07-22 17:04:23,2015-12-07 18:46:48,3210045,163712295,0,51,98,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977652/SRR2977652.1,SRX1467238,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195125,SAMN04322161,simple,9606,Homo sapiens,GSM1964967,,,,,,,no,,,,,GEO,SRA315327,,public,86CB6FDC6A54DD7A77E9D281372DE45E,62816D40D667D2388118D1D8635A7C9B
SRR2977653,2016-07-22 17:04:23,2015-12-07 18:46:55,2806034,143107734,0,51,85,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977653/SRR2977653.1,SRX1467239,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195123,SAMN04322162,simple,9606,Homo sapiens,GSM1964968,,,,,,,no,,,,,GEO,SRA315327,,public,ECC91FA81FDEDC44345AF4A74D341656,BDB2200AF4F864689A27EDF2E2F33076
SRR2977654,2016-07-22 17:04:23,2015-12-07 18:45:05,2951856,150544656,0,51,89,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977654/SRR2977654.1,SRX1467240,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195122,SAMN04322259,simple,9606,Homo sapiens,GSM1964969,,,,,,,no,,,,,GEO,SRA315327,,public,D8ECA14C2CD39BE08DB4D89E82B328CA,D114BB92B882C711F24EB44CF771A708
SRR2977655,2016-07-22 17:04:23,2015-12-07 18:45:33,5156589,262986039,0,51,167,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977655/SRR2977655.1,SRX1467241,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195121,SAMN04322260,simple,9606,Homo sapiens,GSM1964970,,,,,,,no,,,,,GEO,SRA315327,,public,66557D0D5F5EDEEBC619FE2F3F755A6F,10B2CC1B9AAE9C6C60E505C43CF2BB59
SRR2977656,2016-07-22 17:04:23,2015-12-07 18:45:35,4762905,242908155,0,51,164,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977656/SRR2977656.1,SRX1467242,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195120,SAMN04322261,simple,9606,Homo sapiens,GSM1964971,,,,,,,no,,,,,GEO,SRA315327,,public,6A77406AA98C5B3A7E0B3197F699F330,582E7EBFB912E791DD48806F916ADF28
SRR2977657,2016-07-22 17:04:23,2015-12-07 18:45:46,6876107,350681457,0,51,203,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977657/SRR2977657.1,SRX1467243,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195119,SAMN04322262,simple,9606,Homo sapiens,GSM1964972,,,,,,,no,,,,,GEO,SRA315327,,public,4F8ABBD8D09CBE79EA4C6356EC2D9ADE,58DCDB24104B386BCC406E10A8BDD88A
SRR2977658,2016-07-22 17:04:23,2015-12-07 18:45:27,3914734,199651434,0,51,137,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977658/SRR2977658.1,SRX1467244,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195117,SAMN04322263,simple,9606,Homo sapiens,GSM1964973,,,,,,,no,,,,,GEO,SRA315327,,public,E35355F07D5A6E5A5893AEC7DD730BB5,8B3F88EDC686984A6AB8F3A44DF133D9
SRR2977659,2016-07-22 17:04:23,2015-12-07 18:45:30,5845630,298127130,0,51,179,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977659/SRR2977659.1,SRX1467245,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195118,SAMN04322264,simple,9606,Homo sapiens,GSM1964975,,,,,,,no,,,,,GEO,SRA315327,,public,7EF0DB1162C34B99F2DA0B4D18E0DE73,4DE907252B7DFE46AA467CD86D1D3F06
SRR2977660,2016-07-22 17:04:23,2015-12-07 18:45:40,5611474,286185174,0,51,193,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977660/SRR2977660.1,SRX1467246,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195116,SAMN04322265,simple,9606,Homo sapiens,GSM1964977,,,,,,,no,,,,,GEO,SRA315327,,public,4999A8E9DC7540F2E544F14135BFE425,6A5E026C10B0AD4B6683B8A7C24F50B1
SRR2977661,2016-07-22 17:04:23,2015-12-07 18:45:46,5637405,287507655,0,51,190,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977661/SRR2977661.1,SRX1467247,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195115,SAMN04322266,simple,9606,Homo sapiens,GSM1964978,,,,,,,no,,,,,GEO,SRA315327,,public,0549114D41EFCAB49E9EDD22979F1101,D45BE170F80B4597AD1AD07D564C8497
SRR2977662,2016-07-22 17:04:23,2015-12-07 18:45:33,5788126,295194426,0,51,181,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-6/SRR2977662/SRR2977662.1,SRX1467248,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP067036,PRJNA305280,2,305280,SRS1195114,SAMN04322267,simple,9606,Homo sapiens,GSM1964979,,,,,,,no,,,,,GEO,SRA315327,,public,F62BE8545AA41A17408A85B75413A8DA,075310ADD46CF38124EC7C2658A20FD3
